movie_id,title,audience,release_date,country,director,producer,actor1,actor2,actor3,genre,screen,running_time,rating,series,holiday
19940429,쥬니어,,1994-12-24,미국,이반 라이트만,유니버셜 픽쳐스,엠마 톰슨,아놀드 슈왈제네거,,SF|코미디,,109,중학생이상관람가,,11
19920203,이혼녀수잔,,1992-06-06,이탈리아,조 다마토,,프레드 우드러프,알렉스 텍스터,,드라마,,71,연소자관람불가,,10
19940426,스트리트 파이터,,1994-12-24,미국,스티븐 E. 드 수자,,장 끌로드 반담,웨스 스투디,라울 줄리아,액션|어드벤처,,101,연소자관람불가,,11
19920198,엄마는 해결사,67,1992-05-30,미국,로저 스포티스우드,유니버셜 픽쳐스,실베스터 스탤론,에스텔리 게티,,액션|코미디,1,86,중학생이상관람가,,10
19980265,헤모글로빈,,1998-12-05,미국,피터 스바텍,,룻거 하우어,,,액션|드라마,,92,18세 미만인 자는 관람할 수 없는 등급,,12
19940378,성스러운 피,,1994-11-26,이탈리아,알레한드로 조도로프스키,,악셀 조도로프스키,블랑카 구에라,,공포(호러)|드라마|미스터리|스릴러,,121,연소자관람불가,,10
19920263,대적성,,1992-06-06,홍콩,라문,,이원패,성규안,,액션|범죄,,88,고등학생이상관람가,,10
19940413,라스트 홍콩 '97,,1994-12-10,미국,알버트 파이언,,로버트 패트릭,팀 토머슨,브라이온 제임스,드라마|스릴러|액션,,90,연소자관람불가,,11
19940415,유혹의 깊은 밤,,1994-12-10,미국,그레고리 H. 브라운,,에리카 앤더슨,스콧 발렌타인,,드라마|성인물(에로),,94,연소자관람불가,,11
19980005,가족시네마,,1998-11-28,한국,박철수,(주)박철수필름,김수진,이사야마 히로코,유애리,드라마|코미디,,114,18세 미만인 자는 관람할 수 없는 등급,"가족시네마 - 인 굿 컴퍼니,가족시네마 - E.D. 571,가족시네마 - 별 모양의 얼룩,가족시네마 - 순환선",11
19940414,용서받지 못할 관계 2,,1994-12-10,미국,카를로 구스타프,,새넌 트위드,제임스 브롤린,,드라마|성인물(에로)|스릴러,,90,연소자관람불가,,11
19980254,롱풀리 어큐즈드,,1998-11-28,미국,팻 프로프트,모건 크릭 프로덕션즈,켈리 리브록,레슬리 닐슨,,액션|코미디,,85,15세 미만인 자는 관람할 수 없는 등급,,11
19940417,싸일런트 헌터,,1994-12-15,미국,프레드 윌리암슨,,피터 콜비,마일스 오키프,,액션,,97,연소자관람불가,,10
19990634,해피 텍사스,,2000-08-26,미국,마크 일스리,미라맥스 필름즈,스티브,,,코미디,,100,12세관람가,,13
19940399,사이보그 캅 2,,1994-12-03,미국,생 훠스틴버그,,모건 헌터,데이비드 브래들리,,액션,,97,연소자관람불가,,11
19940410,패스트 겟 어웨이 2,,1994-12-09,미국,올리 사손,,코리 하임,신시아 로스록,,액션|어드벤처,,94,고등학생이상관람가,,11
19980013,짱,,1998-11-28,한국,양윤호,삼부파이낸스엔터테인먼트(주),송윤아,홍경인,차인표,드라마|액션,,107,15세 미만인 자는 관람할 수 없는 등급,,11
19980248,천국보다 아름다운,,1998-11-28,미국,빈센트 워드,,쿠바 구딩 주니어,,,멜로/로맨스|판타지,,116,12세 미만인 자는 관람할 수 없는 등급,,11
19969322,태양유이,,2000-07-08,홍콩,엄호,,장유,고강,,드라마,,104,18세관람가,,11
19940401,백련사신,,1994-12-03,홍콩,두소진,,원결형,엽전진,,사극|액션,,97,고등학생이상관람가,,11
19940404,코리나 코리나,,1994-12-03,미국,제시 넬슨,,우피 골드버그,레이 리오타,,드라마|코미디,,103,중학생이상관람가,,11
19920189,아웃 오브 더 레인,,1992-05-16,미국,게리 위닉,,브리짓 폰다,마이클 오키프,,드라마,,88,고등학생이상관람가,,10
19920187,마드리드의 정사,,1992-05-16,스페인,호세피나 모리나,,차로 로페즈,파트릭 보소,미구엘 보세,멜로/로맨스|드라마,,88,연소자관람불가,,10
19940405,토미 리 존스의 남자의 진실,,1994-12-03,미국,로렌스 쉴러,,토미 리 존스,로잔나 아퀘트,,드라마|범죄,,115,연소자관람불가,,11
19940407,분노의 폭발,,1994-12-03,미국,스테판 홉킨스,메트로-골드윈-마이어,토미 리 존스,제프 브리지스,,스릴러|액션,,130,고등학생이상관람가,,11
19940400,"모델, 작가 그리고 애인",,1994-12-03,미국,맥스 피셔,시네텔 필름,피어스 브로스넌,주드 넬슨,,드라마|범죄,,89,연소자관람불가,,11
19980264,노웨이 런,,1998-11-14,미국,조이 트라볼타,노스 바이 노스웨스트 엔터테인먼트,제프 파헤이,제임스 루소,,범죄|스릴러|액션,,94,18세 미만인 자는 관람할 수 없는 등급,,10
19920194,아메리칸 소림,,1992-05-23,홍콩,오사원,,리즈 마디건,트렌트 버쉬,,액션,,105,중학생이상관람가,,10
19940380,에어본,,1994-11-19,미국,롭 바우먼,,셰인 맥더못,세스 그린,,어드벤처|코미디,,90,중학생이상관람가,,10
19980258,미세스 브라운,,1998-11-14,미국,존 매든,브리티쉬브로드캐스팅코퍼레이션,빌리 코놀리,,,드라마|멜로/로맨스,,103,12세 미만인 자는 관람할 수 없는 등급,,10
19940397,모든 일은 그것 때문에,,1994-11-26,프랑스,끌로드 를르슈,르 필름즈 13,마리 소피 L,뱅상 랭동,,범죄|코미디,,102,연소자관람불가,,10
19940384,위험한 질주,,1994-11-19,미국,필립 블라트,,제니퍼 바커,다니엘 스펙터,,드라마|성인물(에로),,89,연소자관람불가,,10
19980260,모브캅스,,1998-11-07,아르헨티나,다니엘 바론,아티어,아드리안 수아르,,,액션,,99,18세 미만인 자는 관람할 수 없는 등급,,10
19940370,내 노래를 들어라,,1994-11-05,미국,피터 첼섬,,네드 비티,타라 피츠제랄드,아드리안 던버,드라마|코미디,,104,고등학생이상관람가,,10
19980249,블레이드,,1998-11-07,미국,스티븐 노링턴,아멘라필름즈,웨슬리 스나입스,스티븐 도프,,공포(호러)|스릴러|액션,,113,18세 미만인 자는 관람할 수 없는 등급,"블레이드 3,블레이드 2",10
19980255,빅히트,,1998-11-07,미국,황지강,트라이스타 픽쳐스,루 다이아몬드 필립스,,,범죄|스릴러|액션|코미디,,91,18세 미만인 자는 관람할 수 없는 등급,,10
19980252,사랑이 다시 올 때,,1998-11-07,미국,포레스트 휘테커,이십세기폭스필름코퍼레이션,해리 코닉 주니어,산드라 블록,,멜로/로맨스|코미디,,115,12세 미만인 자는 관람할 수 없는 등급,,10
19920207,남경대학살,,1992-06-13,중국,나관군,,내사,우리지,진도명,드라마|전쟁,,90,중학생이상관람가,,10
19940382,맨하탄 잠복근무,,1994-11-19,홍콩,황지강,골든하베스트,뇌자연,진군,오가려,범죄|액션,,90,연소자관람불가,,10
19980263,쥴리안 포,,1998-11-01,미국,알란 웨이드,,크리스찬 슬레이터,로빈 튜니,,드라마|코미디,,84,18세 미만인 자는 관람할 수 없는 등급,,9
19920196,오룡체신,,1992-05-27,홍콩,서소명,,임달화,오요한,,코미디|액션,,90,고등학생이상관람가,,8
19940396,라이트 아웃,,1994-11-26,미국,나이젤 딕,,마이클 매드슨,리사 싱클레어,,드라마|스릴러,,93,연소자관람불가,,10
19980237,벽혈남천,,1998-10-31,홍콩,임위륜,,조문탁,서기,,액션,,91,15세 미만인 자는 관람할 수 없는 등급,,10
19940387,세인트 오브 뉴욕,,1994-11-19,미국,팀 헌터,,맷 딜런,대니 글로버,,드라마,,103,중학생이상관람가,,10
19940374,루키,,1994-11-12,미국,다니엘 스턴,,토마스 이안 니콜라스,,,가족|코미디|판타지,,103,연소자관람가,,10
19980018,파란대문,,1998-10-31,한국,김기덕,(주)부귀영화,이혜은,이지은,,드라마,,100,18세 미만인 자는 관람할 수 없는 등급,,10
19980284,파파라치,,1998-10-31,프랑스,알랭 베베리안,르 스튜디오 카날+,패트릭 팀싯,뱅상 랭동,,코미디,,95,15세 미만인 자는 관람할 수 없는 등급,,10
19980233,네고시에이터,19,1998-10-24,미국,F. 게리 그레이,,케빈 스페이시,사무엘 L. 잭슨,,드라마|범죄|스릴러|액션,1,140,15세 미만인 자는 관람할 수 없는 등급,,10
19980242,동정없는 세상,,1998-10-24,프랑스,에릭 로샹,센터 내셔널 드 라 시네마토그라피,이반 아탈,이폴리트 지라르도,,드라마|코미디,,90,18세 미만인 자는 관람할 수 없는 등급,,10
19980228,데스퍼레이트,,1998-10-24,미국,바벳 슈로더,이글 포인트 프로덕션,마르시아 게이 하든,앤디 가르시아,마이클 키튼,드라마|스릴러|액션,,96,15세 미만인 자는 관람할 수 없는 등급,,10
19970369,센스 오브 스노우,,1998-10-24,스웨덴,빌 어거스트,,가브리엘 번,줄리아 오몬드,리차드 해리스,드라마|미스터리|범죄|액션,,121,고등학생이상관람가,,10
19940375,푸른 연,,1994-11-12,대만,전장장,,이설건,여려평,,드라마,,104,고등학생이상관람가,,10
19920176,돌아온 이탈자,,1992-05-01,미국,에릭 카슨,,올리비에 그루너,피터 콩,테레사 살다나,액션,,103,고등학생이상관람가,,11
19940368,프랑스 대혁명,,1994-11-05,영국,로베르토 엔리코,,클라우스 마리아 브랜다우어,비토리오 메조지오르노,제인 세이모어,드라마|사극|전쟁,,130,고등학생이상관람가,,10
19980239,위대한 레보스키,404,1998-10-24,미국,조엘 코엔,폴리그램 필름드 엔터테인먼트,존 굿맨,제프 브리지스,,코미디|미스터리|범죄,1,117,18세 미만인 자는 관람할 수 없는 등급,,10
19980236,트라이얼 쇼,,1998-10-24,미국,조나단 린,뉴라인 시네마,마이클 리차드,제프 다니엘스,샤를리즈 테론,코미디,,96,15세 미만인 자는 관람할 수 없는 등급,,10
19920177,에머렌즈의 첫경험,,1992-05-02,미국,조 바이어,,아니카 도브라,,,드라마,,91,고등학생이상관람가,,11
19940388,스페셜리스트,41,1994-11-19,미국,루이스 로사,워너브러더스 코리아(주),샤론 스톤,실베스터 스탤론,,드라마|스릴러|액션,1,107,연소자관람불가,,10
19980235,화이트 레이븐,,1998-10-19,미국,앤드류 스티븐스,,조안나 파큘라,론 실버,,범죄|스릴러|액션,,92,15세 미만인 자는 관람할 수 없는 등급,,8
19980232,퍼펙트 머더,,1998-10-17,미국,앤드류 데이비스,워너브러더스 코리아(주),기네스 팰트로우,마이클 더글라스,,드라마|스릴러,,109,18세 미만인 자는 관람할 수 없는 등급,,10
19980244,인피니티,,1998-10-16,미국,매튜 브로데릭,,패트리시아 아퀘트,매튜 브로데릭,,드라마,,121,15세 미만인 자는 관람할 수 없는 등급,,10
19920206,독존자,,1992-06-13,홍콩,사전의,,장학우,이려진,,액션|드라마,,94,고등학생이상관람가,,10
19940389,영춘권,,1994-11-26,홍콩,원화평,,원경단,양자경,,액션|코미디,,95,고등학생이상관람가,,10
19940376,쉐도우,,1994-11-12,미국,러셀 멀케이,유니버셜 픽쳐스,알렉 볼드윈,존 론,,미스터리|액션|어드벤처|판타지,,106,고등학생이상관람가,,10
19920172,뇌전영웅,,1992-04-25,홍콩,좌송승,,주성치,소방방,장민,코미디|액션,,93,중학생이상관람가,,11
19980240,넉오프,,1998-10-03,미국,서극,필름워크샵(주),장 끌로드 반담,롭 슈나이더,,범죄|액션,,91,15세 미만인 자는 관람할 수 없는 등급,,12
19940390,브룩 쉴즈의 7층,,1994-11-26,미국,이안 배리,,브룩 쉴즈,카토 마사야,,드라마|스릴러,,89,고등학생이상관람가,,10
19920243,디제스타,,1992-07-17,미국,존 프랑켄하이머,로버트 에반스 컴퍼니,로버트 쇼,브루스 던,,액션|드라마|스릴러,,124,고등학생이상관람가,,11
19940342,무림무적,,1994-10-14,홍콩,왕정,,유덕화,진백상,관지림,코미디,,98,고등학생이상관람가,,10
19980229,마스크 오브 조로,,1998-10-03,미국,마틴 캠벨,엠블린엔터테인먼트,안토니오 반데라스,캐서린 제타-존스,,액션|어드벤처|코미디,,137,15세 미만인 자는 관람할 수 없는 등급,레전드 오브 조로,12
19940333,몬스터 프로젝트,,1994-10-08,미국,스티브 랫쇼,,제임스 L. 마일즈,크리스토퍼 미첨,,SF|공포(호러),,88,연소자관람불가,,10
19980234,어벤저,,1998-10-03,미국,제레미아 체칙,워너브러더스 코리아(주),랄프 파인즈,우마 서먼,숀 코네리,액션|어드벤처,,89,12세 미만인 자는 관람할 수 없는 등급,,12
19920175,마틴 기어의 귀향,,1992-04-25,프랑스,다니엘 비뉴,,제라르 드빠르디유,나탈리 베이,,드라마|멜로/로맨스,,106,고등학생이상관람가,,11
19980020,키스할까요,,1998-10-03,한국,김태균,(주)태원엔터테인먼트,김진수,유호정,최지우,드라마|멜로/로맨스|코미디,,104,15세 미만인 자는 관람할 수 없는 등급,,12
19920205,아라크네의 비밀,,1992-06-13,미국,프랭크 마샬,할리우드픽처스,제프 다니엘스,할리 제인 코작,,공포(호러)|코미디|SF,,109,중학생이상관람가,,10
19940328,유민장원,,1994-10-01,홍콩,라문,,곽부성,주혜민,정위건,액션|코미디,,94,고등학생이상관람가,,11
19940340,사기 방정식,,1994-10-09,미국,존 플린,,로레인 브라코,크리스토퍼 월켄,,드라마|범죄,,102,연소자관람불가,,9
19940344,폴리스 아카데미-모스크바 대특급,,1994-10-15,미국,알란 미터,워너브러더스 코리아(주),마이클 윈슬로우,조지 게인즈,,범죄|코미디,,83,고등학생이상관람가,,10
19940334,에어,,1994-10-08,미국,폴 글레이저,할리우드픽처스,케빈 베이컨,,,가족|코미디,,107,연소자관람가,,10
20090718,하늘에서 음식이 내린다면,655078,2010-02-11,미국,필 로드,소니 픽쳐스 애니메이션,빌,제임스,앤디,애니메이션|가족,282,90,전체관람가,,11
19940329,나쁜 여자들,61,1994-10-01,미국,조나단 카프란,,앤디 맥도웰,매들린 스토우,,서부극(웨스턴),1,99,고등학생이상관람가,,11
19940365,천여지,,1994-10-29,홍콩,여대위,,진소하,유덕화,,드라마|액션,,101,연소자관람불가,,10
19940339,도검소,,1994-10-08,홍콩,황채례,,서금강,임청하,유덕화,사극|액션,,86,고등학생이상관람가,,10
19940366,여왕 마고,0,1994-10-29,프랑스,패트리스 셰로,고몽,이자벨 아자니,벵상 뻬레,,드라마|사극,1,162,연소자관람불가,,10
19940331,작은 사랑의 멜로디,,1994-10-01,영국,워리스 후세인,,잭 와일드,마크 레스터,,드라마,,106,연소자관람가,,11
19940359,밤의 연인,,1994-10-29,미국,앤드류 스티븐스,,앤드류 스티븐스,새넌 트위드,,드라마|성인물(에로)|액션,,95,연소자관람불가,,10
20030027,데이비드 게일,,2003-03-21,미국,알란 파커,,케빈 스페이시,케이트 윈슬렛,,드라마|범죄|스릴러,,125,15세관람가,,10
19980217,미니언,,1998-09-26,미국,장 마크 피세,,돌프 룬드그렌,,,공포(호러)|액션,,91,15세 미만인 자는 관람할 수 없는 등급,,12
19980220,메리에겐 뭔가 특별한 것이 있다,,1998-09-26,미국,피터 패럴리,이십세기폭스필름코퍼레이션,벤 스틸러,맷 딜런,,코미디,,120,18세 미만인 자는 관람할 수 없는 등급,,12
20030025,데어데블,,2003-03-21,미국,마크 스티븐 존슨,,벤 애플렉,제니퍼 가너,,액션|범죄,,102,15세관람가,,10
19980216,아빠 둘 엄마 하나,,1998-09-26,프랑스,장 마르크 롱발,,아리엘 돔바슬,,,코미디,,80,18세 미만인 자는 관람할 수 없는 등급,,12
19969316,바스키아,,1998-09-18,미국,줄리안 슈나벨,모멘텀 필름즈,제프리 라이트,데이빗 보위,,드라마,,105,18세 미만인 자는 관람할 수 없는 등급,,12
19940351,베스트 캅,,1994-10-22,미국,크리스틴 피터슨,프로마크 엔터테인먼트 그룹,에릭 로버츠,마이클 루커,,범죄|스릴러|액션,,100,연소자관람불가,,10
19950092,리치 리치,,1995-02-18,미국,도날드 페트리,워너브러더스 코리아(주),맥컬리 컬킨,,,코미디|드라마,,94,연소자관람가,,11
19940363,신영웅본색,,1994-10-29,홍콩,왕정,,구숙정,정이건,왕민덕,드라마|범죄|액션,,93,고등학생이상관람가,,10
20030019,언디스 퓨티드,,2003-03-07,미국,월터 힐,,웨슬리 스나입스,빙 라메스,,액션|드라마,,105,15세관람가,"보이카: 언디스퓨티드 파이널,언디스퓨티드 3,언디스퓨티드 2",10
19940338,선학신침,,1994-10-08,홍콩,진목승,,관지림,양조위,매염방,사극|액션,,93,고등학생이상관람가,,10
20030017,우리 방금 결혼했어요,,2003-03-07,미국,숀 레비,,애쉬튼 커처,브리트니 머피,,멜로/로맨스|코미디,,95,15세관람가,,10
19950091,리틀 부다,,1995-02-18,영국,베르나르도 베르톨루치,씨비 2000,키아누 리브스,크리스 아이작,브리짓 폰다,드라마,,140,15세관람가,,11
20030016,하프 패스트 데드,,2003-02-28,미국,돈 마이클 폴,,스티븐 시걸,모리스 체스넛,,액션,,98,15세관람가,하프 패스트 데드 2,10
19940348,아티카,,1994-10-15,미국,존 프랑켄하이머,,카일 맥라클란,사무엘 L. 잭슨,,드라마|스릴러|액션,,83,연소자관람불가,,10
19940356,불초자 열혈남아,,1994-10-22,홍콩,유진위,,오천련,여명,,드라마,,96,고등학생이상관람가,,10
19940353,나이트 가드,,1994-10-22,덴마크,올레 보르네달,,니콜라이 코스터 왈도,소피 그라볼,,공포(호러)|스릴러,,98,연소자관람불가,,10
19980224,로스트 시티,,1998-09-19,미국,칼 쉔켈,알타비스타필름즈,캐스퍼 반 디엔,제인 마치,,가족|액션|어드벤처|판타지,,84,15세 미만인 자는 관람할 수 없는 등급,,12
19940306,카멜레온,,1994-09-03,홍콩,곽요량,,구숙정,임달화,오가려,드라마|액션,,81,연소자관람불가,,14
19980206,애들이 똑같아요,,1998-09-19,미국,앤디 테넌트,워너브러더스 코리아(주),메리-케이트 올슨,커스티 앨리,스티브 구텐버그,가족|코미디,,100,모든 관람객이 관람할 수 있는 등급,,12
20069531,스네이크 온 어 플레인,,2006-12-07,미국,데이비드 R. 엘리스,뉴라인 시네마,사무엘,,,공포(호러)|스릴러,,106,청소년관람불가,,11
19940321,레드,554,1994-09-17,프랑스,크지슈토프 키에슬로프스키,엠케이투 프로덕션즈,장-루이 트린티냥,이렌느 야곱,,드라마,1,97,연소자관람불가,,14
19980215,에로틱 테일즈1,,1998-09-19,미국,밥 라펠슨,레지나 지글러 필름프로덕션,알리스 하워드,,,드라마|성인물(에로)|코미디,,104,18세 미만인 자는 관람할 수 없는 등급,,12
19940302,늑대의 그림자,,1994-09-03,미국,자크 도프만,,제니퍼 틸리,루 다이아몬드 필립스,,드라마|어드벤처,,93,고등학생이상관람가,,14
19940311,흑표천하,,1994-09-03,홍콩,곽요량,,임청하,임달화,,액션,,90,고등학생이상관람가,,14
19940317,작은 연인,,1994-09-16,영국,제랄드 키코인,,크리스토퍼 피어슨,제니퍼 인치,,드라마,,88,연소자관람불가,,14
19980211,라이언 일병 구하기,11,1998-09-12,미국,스티븐 스필버그,엠블린엔터테인먼트,맷 데이먼,톰 행크스,에드워드 번즈,드라마|액션|전쟁,1,169,15세 미만인 자는 관람할 수 없는 등급,,12
19940314,와이어트 어프,,1994-09-10,미국,로렌스 캐스단,워너브러더스 코리아(주),케빈 코스트너,데니스 퀘이드,,서부극(웨스턴),,147,고등학생이상관람가,와이어트 어프 - 툼스톤으로 돌아오다,14
19940310,의뢰인,,1994-09-03,미국,조엘 슈마허,워너브러더스 코리아(주),메리-루이스 파커,토미 리 존스,수잔 서랜든,드라마|미스터리|스릴러,,120,고등학생이상관람가,,14
19940316,크로우,0,1994-09-16,미국,알렉스 프로야스,워너브러더스 코리아(주),어니 허드슨,브랜든 리,,범죄|스릴러|액션|판타지,1,101,연소자관람불가,"크로우 위키드 플레이어,크로우 - 구원의 손길,크로우 2 - 천사의 도시",14
19980223,부기보이,,1998-09-05,미국,크레이그 하만,,에밀리 로이드,마크 다카스코스,,드라마|스릴러|액션,,103,18세 미만인 자는 관람할 수 없는 등급,,11
19940324,황비홍-철계투오공,,1994-09-17,홍콩,왕정,,이연걸,장위건,장민,액션|코미디,,111,고등학생이상관람가,,14
19980214,셜록과 헤라클레스,,1998-09-05,프랑스,자노 슈바르츠,,크리스토퍼 램버트,,,코미디,,170,15세 미만인 자는 관람할 수 없는 등급,,11
19940320,아름다운 시절,,1994-09-17,스페인,페르난도 트루에바,,페르난도 페르난 고메즈,호르헤 산츠,,코미디,,109,연소자관람불가,,14
19940307,위험한 거래,,1994-09-03,미국,루 다이아몬드 필립스,,루 다이아몬드 필립스,케이트 버논,,드라마|성인물(에로)|스릴러,,101,연소자관람불가,,14
19980204,용쟁호투,,1998-09-05,홍콩,견자단,차이나 스타 엔터테인먼트,우영광,견자단,,드라마|액션,,92,18세관람가,,11
19940308,비버리힐스 캅 3,,1994-09-03,미국,존 랜디스,파라마운트 픽쳐스,에디 머피,저지 레인홀드,,범죄|스릴러|액션|코미디,,103,고등학생이상관람가,"비버리 힐스 캅 4,비버리 힐스 캅 2,비버리 힐스 캅",14
19949133,해리슨 포드의 긴급명령,,1994-09-17,미국,필립 노이스,파라마운트 픽쳐스,해리슨 포드,윌리엄 데포,,드라마|스릴러|액션,,141,고등학생이상관람가,,14
19940293,안나 이야기,0,1994-08-20,스페인,카를로스 사우라,,프란체스카 네리,안토니오 반데라스,,드라마,1,108,연소자관람불가,,11
19940288,트루 라이즈,76,1994-08-13,미국,제임스 카메론,유니버셜 픽쳐스,아놀드 슈왈제네거,제이미 리 커티스,,스릴러|액션|어드벤처|코미디,1,140,고등학생이상관람가,,11
19980212,터치,,1998-09-01,미국,폴 슈레이더,,지나 거손,LL 쿨 J,,드라마|코미디,,95,18세 미만인 자는 관람할 수 없는 등급,,8
19940280,이연걸의 보디가드,,1994-08-06,홍콩,원규,,이연걸,종려제,,액션,,93,고등학생이상관람가,,11
19980195,레인메이커,,1998-08-29,미국,프란시스 포드 코폴라,아메리칸조이트로프,맷 데이먼,대니 드비토,,드라마|스릴러,,135,15세 미만인 자는 관람할 수 없는 등급,,10
19940285,화룡풍운,,1994-08-13,홍콩,원화평,리갈 필름,임청하,막소총,,사극|액션,,86,고등학생이상관람가,,11
19980187,스네이크 아이즈,,1998-08-29,미국,브라이언 드 팔마,파라마운트 픽쳐스,니콜라스 케이지,게리 시나이즈,,미스터리|스릴러|액션,,98,15세 미만인 자는 관람할 수 없는 등급,,10
19940299,맥스 3000,,1994-08-27,미국,존 라피아,,랜스 헨릭슨,앨리 쉬디,,SF|공포(호러)|스릴러,,87,고등학생이상관람가,,13
19940294,브레인 스캔,,1994-08-27,미국,존 플린,,에드워드 펄롱,프랭크 란젤라,,SF|공포(호러)|스릴러,,96,고등학생이상관람가,,13
19940279,베이비 데이 아웃,,1994-08-06,미국,패트릭 리드 존슨,,조 판톨리아노,브라이언 할리,,가족|코미디,,99,연소자관람가,,11
19940301,엠마뉴엘 1,,1994-08-27,프랑스,쥐스트 쟈깽,,알랭 뀌니,실비아 크리스텔,,드라마|성인물(에로),,90,연소자관람불가,"엠마뉴엘 7,엠마뉴엘 6,엠마뉴엘 5,엠마뉴엘 4,엠마뉴엘 3 - 굿바이 엠마뉴엘,엠마뉴엘 2",13
20090923,퍼시 잭슨과 번개 도둑,1846180,2010-02-11,미국,크리스 콜럼버스,폭스2000픽처스,로건 레먼,피어스 브로스넌,우마 서먼,판타지|어드벤처,334,118,12세이상관람가,퍼시잭슨과 괴물의 바다,11
19940291,홀로코스트,,1994-08-20,이탈리아,루게로 데오다토,,로버트 커먼,,,공포(호러)|드라마,,90,연소자관람불가,,11
19940247,순수의 비행,,1994-07-02,프랑스,카를로 카를레이,,마누엘 콜라오,페데리코 파시피시,,드라마,,106,중학생이상관람가,,10
19950089,패도여협,,1995-02-18,홍콩,이혜민,,이가흔,,,드라마,,92,고등학생이상관람가,,11
19950088,독 안에 들어간 쥐,,1995-02-18,미국,조지 갈로,이십세기폭스필름코퍼레이션,데이너 카비,니콜라스 케이지,,코미디,,111,중학생이상관람가,,11
19950087,육체를 불태울 때 2,,1995-02-11,이탈리아,프랭크 클록스,,파스칼 페르시아노,안토니오 제킬라,,성인물(에로),,87,연소자관람불가,,11
19950086,르네상스 맨,,1995-02-11,미국,페니 마샬,,대니 드비토,그레고리 하인즈,,코미디|드라마,,114,중학생이상관람가,,11
20100002,유윌 미스 미,5384,2010-02-11,프랑스,아만다 스테르스,선라이즈 필름,캐롤 부케,피에르 아르디티,안네 마리빈,드라마,10,92,12세이상관람가,,11
19940264,다저스 몽키,,1994-07-16,미국,프랑코 아무리,뉴라인 시네마,도라 버치,하비 케이틀,,가족|코미디,,96,연소자관람가,,11
19940245,바람과 야망,,1994-07-02,미국,캐롤 발라드,,제니퍼 그레이,매튜 모딘,,액션,,123,중학생이상관람가,,10
19940270,취권 3,,1994-07-23,홍콩,유가량,,계천생,이가흔,유덕화,드라마|액션,,91,중학생이상관람가,,11
19940253,폭력교실 2,,1994-07-09,미국,스피로 라자로스,,샤샤 미첼,닉 카사베츠,,SF|공포(호러)|스릴러|액션,,88,연소자관람불가,,10
19940275,쌍귀혈전,,1994-07-30,홍콩,유사유,,임정명,오군여,,공포(호러),,92,고등학생이상관람가,,11
20100012,원피스 극장판: 스트롱 월드,143431,2010-02-11,일본,사카이 무네히사,도에이 애니메이션 컴퍼니,히라타 히로아키,나가시마 유이치,,애니메이션|판타지,76,113,전체관람가,,11
19980200,딜레마,,1998-08-22,미국,에릭 라슨,,대니 트레조,,,액션,,87,18세 미만인 자는 관람할 수 없는 등급,,10
20090929,울프맨,265409,2010-02-11,미국,조 존스톤,유니버셜 픽쳐스,에밀리 블런트,베니치오 델 토로,안소니 홉킨스,공포(호러)|스릴러,263,102,청소년관람불가,,11
19940265,브링크,,1994-07-16,미국,마이클 앱티드,뉴라인 시네마,에이단 퀸,매들린 스토우,,드라마|스릴러,,105,연소자관람불가,,11
19940263,아빠와 한판승,,1994-07-16,미국,하워드 더치,,테드 댄슨,맥컬리 컬킨,,가족|코미디,,107,연소자관람가,,11
19940271,아이 러브 트러블,,1994-07-23,미국,찰스 샤이어,카라반 픽쳐스,줄리아 로버츠,닉 놀테,,코미디,,118,고등학생이상관람가,,11
19980182,화급,,1998-08-22,홍콩,두기봉,,유청운,방중신,,스릴러|액션,,109,고등학생이상관람가,,10
20090945,발렌타인 데이,169529,2010-02-11,미국,게리 마샬,뉴라인 시네마,제시카 알바,브래들리 쿠퍼,캐시 베이츠,멜로/로맨스|코미디,200,125,15세이상관람가,,11
19940244,라스트 프라이데이,,1994-07-02,미국,아담 마커스,뉴라인 시네마,캐리 키건,잔 D. 르메이,,SF|공포(호러)|액션,,90,연소자관람불가,"13일의 금요일,프레디 VS 제이슨,제이슨 X,13일의 금요일 8 - 맨하탄에 나타난 제이슨,13일의 금요일 7 - 새로운 살인,13일의 금요일 6,13일의 금요일 5,13일의 금요일 4,13일의 금요일 3,13일의 금요일 2,13일의 금요일",10
20030006,투 윅스 노티스,,2003-02-14,미국,마크 로렌스,,휴 그랜트,산드라 블록,,멜로/로맨스|코미디,,100,전체관람가,,10
19940246,마이 라이프,,1994-07-02,미국,브루스 조엘 루빈,,마이클 키튼,니콜 키드먼,,드라마,,112,중학생이상관람가,,10
19940272,울프,,1994-07-23,미국,마이크 니콜스,,잭 니콜슨,미셀 파이퍼,,공포(호러)|드라마|스릴러,,125,고등학생이상관람가,,11
19940255,압솔롬 탈출,,1994-07-09,미국,마틴 캠벨,,레이 리오타,랜스 헨릭슨,,SF|액션,,104,고등학생이상관람가,,10
19980181,레이븐,,1998-08-15,미국,러셀 솔버그,,버트 레이놀즈,매트 바타글리아,,액션,,97,연소자관람불가,,10
20020014,트랜스포터,,2003-01-30,미국,원규,,제이슨 스타뎀,서기,,액션|범죄,,92,15세관람가,,10
19940220,단판승부,,1994-06-18,미국,크리스토퍼 코폴라,,마이클 빈,니콜라스 케이지,,드라마,,98,연소자관람불가,,10
